2.999999999999999889e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,-2.000000000000000111e-01,-5.999999999999999778e-01,-1.578000000000000069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.929035738066851358e-01,-1.057353567684195033e-03,1.938963377417468048e-01,-1.340066707610613680e-02,-7.879898949865415947e-02,-6.390858384162878547e-01,-1.620064845403654141e+00,-8.753189233301459510e-03,1.742923948641438292e-01,-2.053106152221515768e-01,5.925559130935491997e-02,-9.027381166736365981e-02,0.000000000000000000e+00
2.929035738066851358e-01,-1.057353567684195033e-03,1.938963377417468048e-01,-1.340066707610613680e-02,-7.879898949865415947e-02,-6.390858384162878547e-01,-1.620064845403654141e+00,-8.753189233301459510e-03,1.742923948641438292e-01,-2.053106152221515768e-01,5.925559130935491997e-02,-9.027381166736365981e-02,0.000000000000000000e+00
2.853823810292496765e-01,-2.027362315874246465e-03,1.874394125360226981e-01,-2.413649165709608885e-02,1.977173401367353367e-02,-6.369143293627247404e-01,-1.682563194151454722e+00,-1.563959819027717357e-02,3.664254792460596155e-01,-4.159976424704620035e-01,1.294661822465278389e-01,-1.790383454709310596e-01,0.000000000000000000e+00
2.853823810292496765e-01,-2.027362315874246465e-03,1.874394125360226981e-01,-2.413649165709608885e-02,1.977173401367353367e-02,-6.369143293627247404e-01,-1.682563194151454722e+00,-1.563959819027717357e-02,3.664254792460596155e-01,-4.159976424704620035e-01,1.294661822465278389e-01,-1.790383454709310596e-01,0.000000000000000000e+00
2.776233961763739377e-01,-3.026185785491394397e-03,1.807877141652514397e-01,-3.276186117272938958e-02,9.664826264595502425e-02,-5.989970968986226829e-01,-1.760944851721280457e+00,-2.103752645092344872e-02,5.676309337525360377e-01,-6.306980581536246744e-01,2.048944086116489538e-01,-2.679615330127417261e-01,0.000000000000000000e+00
2.776233961763739377e-01,-3.026185785491394397e-03,1.807877141652514397e-01,-3.276186117272938958e-02,9.664826264595502425e-02,-5.989970968986226829e-01,-1.760944851721280457e+00,-2.103752645092344872e-02,5.676309337525360377e-01,-6.306980581536246744e-01,2.048944086116489538e-01,-2.679615330127417261e-01,0.000000000000000000e+00
2.697555263068284193e-01,-4.095919442738367618e-03,1.740518613198712150e-01,-3.972096011048426023e-02,1.514044437052187997e-01,-5.263888230182690586e-01,-1.853661193569001941e+00,-2.524896195617942068e-02,7.724829914156449151e-01,-8.478438557090635097e-01,2.822041547052830945e-01,-3.575650189987061855e-01,0.000000000000000000e+00
2.697555263068284193e-01,-4.095919442738367618e-03,1.740518613198712150e-01,-3.972096011048426023e-02,1.514044437052187997e-01,-5.263888230182690586e-01,-1.853661193569001941e+00,-2.524896195617942068e-02,7.724829914156449151e-01,-8.478438557090635097e-01,2.822041547052830945e-01,-3.575650189987061855e-01,0.000000000000000000e+00
2.618753142113464660e-01,-5.268420977810850739e-03,1.673163648159582684e-01,-4.535412078278062975e-02,1.811684635134619414e-01,-4.141473834884844551e-01,-1.962709860313872623e+00,-2.850588718717458198e-02,9.768062102044370310e-01,-1.066371511456897903e+00,3.587849879462621794e-01,-4.483502891987283245e-01,0.000000000000000000e+00
2.618753142113464660e-01,-5.268420977810850739e-03,1.673163648159582684e-01,-4.535412078278062975e-02,1.811684635134619414e-01,-4.141473834884844551e-01,-1.962709860313872623e+00,-2.850588718717458198e-02,9.768062102044370310e-01,-1.066371511456897903e+00,3.587849879462621794e-01,-4.483502891987283245e-01,0.000000000000000000e+00
2.540586275907295577e-01,-6.644541515750444424e-03,1.606580177575286650e-01,-4.992814328752123026e-02,1.763349186911510047e-01,-2.427433028183082764e-01,-2.097943128649100597e+00,-3.098823879362876121e-02,1.175618731294235220e+00,-1.287145960172730863e+00,4.308849048702713125e-01,-5.424121337487706196e-01,0.000000000000000000e+00
2.540586275907295577e-01,-6.644541515750444424e-03,1.606580177575286650e-01,-4.992814328752123026e-02,1.763349186911510047e-01,-2.427433028183082764e-01,-2.097943128649100597e+00,-3.098823879362876121e-02,1.175618731294235220e+00,-1.287145960172730863e+00,4.308849048702713125e-01,-5.424121337487706196e-01,0.000000000000000000e+00
2.463979566826283440e-01,-9.005960736501898017e-03,1.542546968875903313e-01,-5.368761688230049706e-02,9.052981217687981752e-02,8.164096221412495136e-02,-2.306732794761362282e+00,-3.283799682369499540e-02,1.348518755993377338e+00,-1.525561589834327103e+00,4.796014222170357222e-01,-6.566442560579894838e-01,0.000000000000000000e+00
2.463979566826283440e-01,-9.005960736501898017e-03,1.542546968875903313e-01,-5.368761688230049706e-02,9.052981217687981752e-02,8.164096221412495136e-02,-2.306732794761362282e+00,-3.283799682369499540e-02,1.348518755993377338e+00,-1.525561589834327103e+00,4.796014222170357222e-01,-6.566442560579894838e-01,0.000000000000000000e+00
