2.999999999999999889e-01,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,-2.000000000000000111e-01,-5.999999999999999778e-01,-1.578000000000000069e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.929035020195408512e-01,-1.057380709262723114e-03,1.938962814408349833e-01,-1.340059528896185570e-02,-7.879881506181417306e-02,-6.390860683198089642e-01,-1.620064789936973115e+00,-8.753189233301459510e-03,1.742942815149957914e-01,-2.053125982491507961e-01,5.925631425281539105e-02,-9.027463098697137422e-02,0.000000000000000000e+00
2.853818045584941565e-01,-2.027600878484074609e-03,1.874389628978430089e-01,-2.413591518634059310e-02,1.977291774236608624e-02,-6.369156916053221318e-01,-1.682563015637549952e+00,-1.563959819027712500e-02,3.664406555454061132e-01,-4.160135407616551428e-01,1.294720136515219444e-01,-1.790448988677716124e-01,0.000000000000000000e+00
2.776214436730895518e-01,-3.027040031825044275e-03,1.807862028799121779e-01,-3.275990866944495511e-02,9.665166590437307415e-02,-5.990005140260470373e-01,-1.760944837852274292e+00,-2.103752645092349730e-02,5.676823267986534916e-01,-6.307519145750817291e-01,2.049141505518960182e-01,-2.679837383283226182e-01,0.000000000000000000e+00
2.697508842781223271e-01,-4.098028512286400887e-03,1.740482954526993420e-01,-3.971631808177807782e-02,1.514112824637939836e-01,-5.263947405518718536e-01,-1.853662114793974247e+00,-2.524896195617948313e-02,7.726050546453906431e-01,-8.479720205089902318e-01,2.822509682065332814e-01,-3.576179340701298170e-01,0.000000000000000000e+00
2.618662252312667915e-01,-5.272656041555289289e-03,1.673094341129572338e-01,-4.534503180270083728e-02,1.811796701034300849e-01,-4.141555185852829335e-01,-1.962712931807041983e+00,-2.850588718717455075e-02,9.770448588080855590e-01,-1.066622803291157773e+00,3.588762993991503336e-01,-4.484542438822172183e-01,0.000000000000000000e+00
2.540428891295683500e-01,-6.651989780853781453e-03,1.606461278220495115e-01,-4.991240482635989767e-02,1.763509433899942691e-01,-2.427526055605997712e-01,-2.097949850605651978e+00,-3.098823879362877509e-02,1.176031127413512234e+00,-1.287581944013105995e+00,4.310421722507309372e-01,-5.425929888503149279e-01,0.000000000000000000e+00
2.463729102019402428e-01,-9.017845416378410944e-03,1.542363245116116499e-01,-5.366257040161229175e-02,9.055153078100612596e-02,8.162969977038989078e-02,-2.306743250921753141e+00,-3.283799682369503009e-02,1.349172272916484783e+00,-1.526258200605273174e+00,4.798489225058375496e-01,-6.569348501946160601e-01,0.000000000000000000e+00
2.422287519693366031e-01,-2.210312904212628424e-02,1.486874332701256518e-01,-5.735802736350618936e-02,4.598185832537997064e-01,-3.183703002296101037e-01,-1.906743250921753230e+00,-3.416844465339299863e-02,1.229760666708479500e+00,-1.926258200605273085e+00,2.489598794790602032e-01,-1.034054314840554323e+00,0.000000000000000000e+00
2.347604017446908997e-01,-2.580712806378573920e-02,1.426187816262503572e-01,-5.912977760456557957e-02,4.056439475527311989e-01,-1.069885684458363739e-01,-2.054043615576958803e+00,-3.334787036911217306e-02,1.368363157265759522e+00,-2.188915868386632102e+00,2.664964821841892539e-01,-1.175646094769761785e+00,0.000000000000000000e+00
